unique_id,state
4738,estado_1
4739,estado_1
4740,estado_1
4741,estado_1
4742,estado_1
4743,estado_1
4744,estado_1
4745,estado_1
4746,estado_1
4747,estado_1
4748,estado_1
4749,estado_1
4750,estado_1
4751,estado_1
4752,estado_1
4753,estado_1
4754,estado_1
4755,estado_1
4756,estado_1
4757,estado_1
4758,estado_1
4759,estado_1
4760,estado_1
4761,estado_1
4762,estado_1
4763,estado_1
4764,estado_1
4765,estado_1
4766,estado_1
4767,estado_1
4768,estado_1
4769,estado_1
4770,estado_1
4771,estado_1
4772,estado_1
4773,estado_1
4774,estado_1
4775,estado_1
4776,estado_1
4777,estado_1
4778,estado_1
4779,estado_1
4780,estado_1
4781,estado_1
4782,estado_1
4783,estado_1
4784,estado_1
4785,estado_3
4786,estado_1
4787,estado_1
4788,estado_1
4789,estado_1
4790,estado_1
4791,estado_1
4792,estado_1
4793,estado_1
4794,estado_1
4795,estado_1
4796,estado_1
4797,estado_1
4798,estado_1
4799,estado_1
4800,estado_1
4801,estado_1
4802,estado_1
4803,estado_3
4804,estado_1
4805,estado_1
4806,estado_3
4807,estado_1
4808,estado_1
4809,estado_1
4810,estado_1
4811,estado_1
4812,estado_1
4813,estado_1
4814,estado_1
4815,estado_3
4816,estado_1
4817,estado_1
4818,estado_3
4819,estado_1
4820,estado_1
4821,estado_3
4822,estado_3
4823,estado_1
4824,estado_1
4825,estado_1
4826,estado_3
4827,estado_1
4828,estado_1
4829,estado_1
4830,estado_1
4831,estado_1
4832,estado_1
4833,estado_1
4834,estado_1
4835,estado_1
4836,estado_1
4837,estado_1
4838,estado_3
4839,estado_1
4840,estado_1
4841,estado_1
4842,estado_1
4843,estado_1
4844,estado_1
4845,estado_1
4846,estado_1
4847,estado_3
4848,estado_1
4849,estado_1
4850,estado_1
4851,estado_3
4852,estado_1
4853,estado_1
4854,estado_3
4855,estado_1
4856,estado_1
4857,estado_1
4858,estado_1
4859,estado_1
4860,estado_1
4861,estado_1
4862,estado_1
4863,estado_1
4864,estado_1
4865,estado_1
4866,estado_1
4867,estado_1
4868,estado_3
4869,estado_1
4870,estado_1
4871,estado_1
4872,estado_1
4873,estado_1
4874,estado_1
4875,estado_3
4876,estado_1
4877,estado_1
4878,estado_1
4879,estado_1
4880,estado_1
4881,estado_1
4882,estado_3
4883,estado_1
4884,estado_3
4885,estado_1
4886,estado_1
4887,estado_1
4888,estado_1
4889,estado_1
4890,estado_1
4891,estado_1
4892,estado_1
4893,estado_1
4894,estado_1
4895,estado_1
4896,estado_1
4897,estado_1
4898,estado_1
4899,estado_1
4900,estado_1
4901,estado_1
4902,estado_1
4903,estado_1
4904,estado_1
4905,estado_1
4906,estado_3
4907,estado_1
4908,estado_1
4909,estado_1
4910,estado_1
4911,estado_1
4912,estado_3
4913,estado_3
4914,estado_1
4915,estado_1
4916,estado_1
4917,estado_1
4918,estado_1
4919,estado_1
4920,estado_1
4921,estado_1
4922,estado_1
4923,estado_1
4924,estado_1
4925,estado_3
4926,estado_1
4927,estado_1
4928,estado_1
4929,estado_1
4930,estado_1
4931,estado_1
4932,estado_1
4933,estado_1
4934,estado_1
4935,estado_1
4936,estado_1
4937,estado_1
4938,estado_1
4939,estado_1
4940,estado_1
4941,estado_1
4942,estado_1
4943,estado_1
4944,estado_1
4945,estado_3
4946,estado_1
4947,estado_1
4948,estado_1
4949,estado_1
4950,estado_1
4951,estado_1
4952,estado_1
4953,estado_1
4954,estado_1
4955,estado_1
4956,estado_1
4957,estado_3
4958,estado_1
4959,estado_1
4960,estado_1
4961,estado_3
4962,estado_1
4963,estado_1
4964,estado_1
4965,estado_3
4966,estado_1
4967,estado_1
4968,estado_1
4969,estado_1
4970,estado_1
4971,estado_1
4972,estado_1
4973,estado_1
4974,estado_3
4975,estado_1
4976,estado_1
4977,estado_1
4978,estado_1
4979,estado_1
4980,estado_1
4981,estado_1
4982,estado_1
4983,estado_3
4984,estado_1
4985,estado_1
4986,estado_1
4987,estado_1
4988,estado_1
4989,estado_1
4990,estado_1
4991,estado_1
4992,estado_3
4993,estado_1
4994,estado_1
4995,estado_3
4996,estado_1
4997,estado_1
4998,estado_1
4999,estado_1
5000,estado_1
5001,estado_1
5002,estado_1
5003,estado_1
5004,estado_1
5005,estado_1
5006,estado_1
5007,estado_1
5008,estado_1
5009,estado_1
5010,estado_1
5011,estado_1
5012,estado_1
5013,estado_1
5014,estado_1
5015,estado_1
5016,estado_3
5017,estado_1
5018,estado_1
5019,estado_1
5020,estado_1
5021,estado_1
5022,estado_1
5023,estado_1
5024,estado_1
5025,estado_1
5026,estado_3
5027,estado_1
5028,estado_1
5029,estado_3
5030,estado_1
5031,estado_3
5032,estado_1
5033,estado_1
5034,estado_1
5035,estado_1
5036,estado_1
5037,estado_1
5038,estado_3
5039,estado_1
5040,estado_1
5041,estado_1
5042,estado_1
5043,estado_1
5044,estado_1
5045,estado_1
5046,estado_1
5047,estado_1
5048,estado_1
5049,estado_1
5050,estado_1
5051,estado_1
5052,estado_1
5053,estado_1
5054,estado_1
5055,estado_1
5056,estado_1
5057,estado_1
5058,estado_1
5059,estado_1
5060,estado_3
5061,estado_1
5062,estado_3
5063,estado_1
5064,estado_1
5065,estado_3
5066,estado_1
5067,estado_1
5068,estado_1
5069,estado_1
5070,estado_1
5071,estado_1
5072,estado_1
5073,estado_1
5074,estado_3
5075,estado_1
5076,estado_1
5077,estado_1
5078,estado_1
5079,estado_3
5080,estado_1
5081,estado_3
5082,estado_1
5083,estado_1
5084,estado_1
5085,estado_1
5086,estado_1
5087,estado_1
5088,estado_1
5089,estado_1
5090,estado_1
5091,estado_1
5092,estado_1
5093,estado_1
5094,estado_1
5095,estado_1
5096,estado_1
5097,estado_1
5098,estado_1
5099,estado_1
5100,estado_1
5101,estado_1
5102,estado_1
5103,estado_1
5104,estado_1
5105,estado_1
5106,estado_1
5107,estado_1
5108,estado_1
5109,estado_1
5110,estado_1
5111,estado_1
5112,estado_3
5113,estado_1
5114,estado_1
5115,estado_1
5116,estado_1
5117,estado_1
5118,estado_1
5119,estado_1
5120,estado_1
5121,estado_1
5122,estado_1
5123,estado_1
5124,estado_1
5125,estado_1
5126,estado_1
5127,estado_1
5128,estado_1
5129,estado_3
5130,estado_3
5131,estado_1
5132,estado_1
5133,estado_1
5134,estado_1
5135,estado_1
5136,estado_1
5137,estado_1
5138,estado_3
5139,estado_1
5140,estado_1
5141,estado_1
5142,estado_1
5143,estado_1
5144,estado_1
5145,estado_1
5146,estado_1
5147,estado_1
5148,estado_1
5149,estado_1
5150,estado_1
5151,estado_1
5152,estado_1
5153,estado_1
5154,estado_1
5155,estado_1
5156,estado_1
5157,estado_3
5158,estado_1
5159,estado_1
5160,estado_1
5161,estado_1
5162,estado_1
5163,estado_1
5164,estado_1
5165,estado_1
5166,estado_3
5167,estado_1
5168,estado_1
5169,estado_1
5170,estado_1
5171,estado_1
5172,estado_1
5173,estado_3
5174,estado_1
5175,estado_1
5176,estado_1
5177,estado_1
5178,estado_1
5179,estado_1
5180,estado_1
5181,estado_1
5182,estado_1
5183,estado_1
5184,estado_1
5185,estado_1
5186,estado_1
5187,estado_3
5188,estado_1
5189,estado_1
5190,estado_1
5191,estado_1
5192,estado_1
5193,estado_1
5194,estado_1
5195,estado_1
5196,estado_3
5197,estado_1
5198,estado_1
5199,estado_1
5200,estado_3
5201,estado_1
5202,estado_1
5203,estado_1
5204,estado_1
5205,estado_1
5206,estado_1
5207,estado_1
5208,estado_1
5209,estado_1
5210,estado_1
5211,estado_1
5212,estado_3
5213,estado_1
5214,estado_1
5215,estado_1
5216,estado_1
5217,estado_1
5218,estado_1
5219,estado_3
5220,estado_1
5221,estado_3
5222,estado_1
5223,estado_1
5224,estado_1
5225,estado_1
5226,estado_1
5227,estado_1
5228,estado_1
5229,estado_1
5230,estado_1
5231,estado_1
5232,estado_1
5233,estado_1
5234,estado_1
5235,estado_1
5236,estado_1
5237,estado_3
5238,estado_1
5239,estado_1
5240,estado_1
5241,estado_1
5242,estado_1
5243,estado_3
5244,estado_3
5245,estado_1
5246,estado_1
5247,estado_1
5248,estado_3
5249,estado_1
5250,estado_1
5251,estado_1
5252,estado_1
5253,estado_1
5254,estado_1
5255,estado_1
5256,estado_3
5257,estado_1
5258,estado_1
5259,estado_1
5260,estado_1
5261,estado_1
5262,estado_1
5263,estado_1
5264,estado_1
5265,estado_1
5266,estado_1
5267,estado_1
5268,estado_1
5269,estado_1
5270,estado_1
5271,estado_1
5272,estado_1
5273,estado_1
5274,estado_1
5275,estado_1
5276,estado_1
5277,estado_1
5278,estado_3
5279,estado_1
5280,estado_1
5281,estado_1
5282,estado_1
5283,estado_1
5284,estado_1
5285,estado_1
5286,estado_1
5287,estado_1
5288,estado_3
5289,estado_1
5290,estado_1
5291,estado_1
5292,estado_1
5293,estado_1
5294,estado_1
5295,estado_1
5296,estado_1
5297,estado_1
5298,estado_1
5299,estado_1
5300,estado_1
5301,estado_1
5302,estado_1
5303,estado_3
5304,estado_1
5305,estado_3
5306,estado_1
5307,estado_1
5308,estado_3
5309,estado_1
5310,estado_1
5311,estado_1
5312,estado_3
5313,estado_1
5314,estado_1
5315,estado_1
5316,estado_1
5317,estado_1
5318,estado_1
5319,estado_1
5320,estado_1
5321,estado_1
5322,estado_1
5323,estado_1
5324,estado_1
5325,estado_1
5326,estado_1
5327,estado_1
5328,estado_1
5329,estado_1
5330,estado_3
5331,estado_1
5332,estado_1
5333,estado_1
5334,estado_1
5335,estado_1
5336,estado_1
5337,estado_1
5338,estado_1
5339,estado_1
5340,estado_1
5341,estado_1
5342,estado_1
5343,estado_1
5344,estado_1
5345,estado_1
5346,estado_1
5347,estado_1
5348,estado_1
5349,estado_1
5350,estado_1
5351,estado_1
5352,estado_3
5353,estado_1
5354,estado_1
5355,estado_1
5356,estado_1
5357,estado_1
5358,estado_1
5359,estado_1
5360,estado_1
5361,estado_1
5362,estado_1
5363,estado_3
5364,estado_1
5365,estado_1
5366,estado_1
5367,estado_1
5368,estado_1
5369,estado_1
5370,estado_1
5371,estado_1
5372,estado_1
5373,estado_3
5374,estado_3
5375,estado_1
5376,estado_1
5377,estado_1
5378,estado_1
5379,estado_3
5380,estado_3
5381,estado_3
5382,estado_1
5383,estado_1
5384,estado_3
5385,estado_1
5386,estado_1
5387,estado_1
5388,estado_1
5389,estado_1
5390,estado_1
5391,estado_1
5392,estado_1
5393,estado_1
5394,estado_1
5395,estado_3
5396,estado_1
5397,estado_3
5398,estado_3
5399,estado_1
5400,estado_1
5401,estado_1
5402,estado_1
5403,estado_1
5404,estado_1
5405,estado_3
5406,estado_1
5407,estado_1
5408,estado_1
5409,estado_1
5410,estado_1
5411,estado_3
5412,estado_1
5413,estado_1
5414,estado_1
5415,estado_1
5416,estado_1
5417,estado_1
5418,estado_1
5419,estado_1
5420,estado_1
5421,estado_1
5422,estado_1
5423,estado_1
5424,estado_1
5425,estado_3
5426,estado_1
5427,estado_1
5428,estado_1
5429,estado_1
5430,estado_1
5431,estado_1
5432,estado_1
5433,estado_1
5434,estado_1
5435,estado_1
5436,estado_1
5437,estado_1
5438,estado_3
5439,estado_3
5440,estado_1
5441,estado_1
5442,estado_1
5443,estado_1
5444,estado_1
5445,estado_1
5446,estado_1
5447,estado_1
5448,estado_1
5449,estado_1
5450,estado_3
5451,estado_1
5452,estado_1
5453,estado_1
5454,estado_1
5455,estado_1
5456,estado_3
5457,estado_1
5458,estado_1
5459,estado_3
5460,estado_1
5461,estado_1
5462,estado_3
5463,estado_1
5464,estado_1
5465,estado_1
5466,estado_1
5467,estado_3
5468,estado_1
5469,estado_1
5470,estado_1
5471,estado_1
5472,estado_1
5473,estado_1
5474,estado_1
5475,estado_1
5476,estado_3
5477,estado_1
5478,estado_1
5479,estado_1
5480,estado_1
5481,estado_1
5482,estado_1
5483,estado_1
5484,estado_1
5485,estado_1
5486,estado_1
5487,estado_1
5488,estado_1
5489,estado_1
5490,estado_1
5491,estado_1
5492,estado_1
5493,estado_1
5494,estado_1
5495,estado_1
5496,estado_1
5497,estado_1
5498,estado_3
5499,estado_3
5500,estado_3
5501,estado_1
5502,estado_3
5503,estado_1
5504,estado_1
5505,estado_1
5506,estado_1
5507,estado_1
5508,estado_1
5509,estado_1
5510,estado_1
5511,estado_1
5512,estado_3
5513,estado_1
5514,estado_1
5515,estado_1
5516,estado_3
5517,estado_3
5518,estado_1
5519,estado_1
5520,estado_1
5521,estado_1
5522,estado_1
5523,estado_1
5524,estado_1
5525,estado_1
5526,estado_1
5527,estado_1
5528,estado_1
5529,estado_3
5530,estado_1
5531,estado_1
5532,estado_1
5533,estado_1
5534,estado_1
5535,estado_1
5536,estado_1
5537,estado_3
5538,estado_1
5539,estado_1
5540,estado_1
5541,estado_1
5542,estado_1
5543,estado_1
5544,estado_1
5545,estado_1
5546,estado_1
5547,estado_1
5548,estado_1
5549,estado_1
5550,estado_3
5551,estado_1
5552,estado_1
5553,estado_1
5554,estado_1
5555,estado_3
5556,estado_1
5557,estado_1
5558,estado_1
5559,estado_1
5560,estado_1
5561,estado_1
5562,estado_1
5563,estado_3
5564,estado_1
5565,estado_3
5566,estado_1
5567,estado_1
5568,estado_1
5569,estado_1
5570,estado_1
5571,estado_3
5572,estado_1
5573,estado_1
5574,estado_1
5575,estado_1
5576,estado_1
5577,estado_3
5578,estado_1
5579,estado_1
5580,estado_1
5581,estado_1
5582,estado_1
5583,estado_1
5584,estado_1
5585,estado_1
5586,estado_1
5587,estado_1
5588,estado_1
5589,estado_1
5590,estado_1
5591,estado_3
5592,estado_3
5593,estado_1
5594,estado_1
5595,estado_1
5596,estado_1
5597,estado_1
5598,estado_1
5599,estado_1
5600,estado_1
5601,estado_1
5602,estado_1
5603,estado_1
5604,estado_1
5605,estado_3
5606,estado_1
5607,estado_1
5608,estado_1
5609,estado_1
5610,estado_1
5611,estado_1
5612,estado_1
5613,estado_1
5614,estado_1
5615,estado_3
5616,estado_1
5617,estado_1
5618,estado_1
5619,estado_3
5620,estado_1
5621,estado_1
5622,estado_1
5623,estado_1
5624,estado_1
5625,estado_1
5626,estado_3
5627,estado_1
5628,estado_1
5629,estado_1
5630,estado_1
5631,estado_1
5632,estado_1
5633,estado_1
5634,estado_3
5635,estado_1
5636,estado_1
5637,estado_1
5638,estado_1
5639,estado_1
5640,estado_1
5641,estado_1
5642,estado_1
5643,estado_1
5644,estado_1
5645,estado_1
5646,estado_1
5647,estado_1
5648,estado_1
5649,estado_1
5650,estado_1
5651,estado_1
5652,estado_3
5653,estado_1
5654,estado_1
5655,estado_1
5656,estado_1
5657,estado_1
5658,estado_1
5659,estado_1
5660,estado_3
5661,estado_1
5662,estado_3
5663,estado_1
5664,estado_1
5665,estado_1
5666,estado_3
5667,estado_1
5668,estado_1
5669,estado_1
5670,estado_3
5671,estado_1
5672,estado_1
5673,estado_1
5674,estado_1
5675,estado_1
5676,estado_1
5677,estado_1
5678,estado_3
5679,estado_1
5680,estado_1
5681,estado_1
5682,estado_1
5683,estado_1
5684,estado_1
5685,estado_1
5686,estado_1
5687,estado_3
5688,estado_1
5689,estado_1
5690,estado_3
5691,estado_1
5692,estado_3
5693,estado_1
5694,estado_1
5695,estado_1
5696,estado_1
5697,estado_1
5698,estado_1
5699,estado_1
5700,estado_1
5701,estado_1
5702,estado_1
5703,estado_1
5704,estado_1
5705,estado_1
5706,estado_1
5707,estado_1
5708,estado_1
5709,estado_1
5710,estado_1
5711,estado_1
5712,estado_1
5713,estado_1
5714,estado_1
5715,estado_3
5716,estado_3
5717,estado_1
5718,estado_1
5719,estado_1
5720,estado_1
5721,estado_1
5722,estado_1
5723,estado_1
5724,estado_3
5725,estado_1
5726,estado_1
5727,estado_1
5728,estado_1
5729,estado_1
5730,estado_1
5731,estado_1
5732,estado_3
5733,estado_1
5734,estado_3
5735,estado_1
5736,estado_1
5737,estado_3
5738,estado_1
5739,estado_3
5740,estado_1
5741,estado_1
5742,estado_1
5743,estado_1
5744,estado_1
5745,estado_3
5746,estado_1
5747,estado_1
5748,estado_1
5749,estado_3
5750,estado_1
5751,estado_1
5752,estado_1
5753,estado_3
5754,estado_1
5755,estado_1
5756,estado_1
5757,estado_3
5758,estado_1
5759,estado_1
5760,estado_3
5761,estado_1
5762,estado_1
5763,estado_1
5764,estado_1
5765,estado_1
5766,estado_1
5767,estado_3
5768,estado_1
5769,estado_1
5770,estado_1
5771,estado_1
5772,estado_1
5773,estado_1
5774,estado_1
5775,estado_1
5776,estado_1
5777,estado_1
5778,estado_3
5779,estado_1
5780,estado_1
5781,estado_1
5782,estado_1
5783,estado_1
5784,estado_1
5785,estado_1
5786,estado_1
5787,estado_1
5788,estado_3
5789,estado_1
5790,estado_1
5791,estado_1
5792,estado_1
5793,estado_1
5794,estado_3
5795,estado_3
5796,estado_1
5797,estado_1
5798,estado_1
5799,estado_1
5800,estado_3
5801,estado_1
5802,estado_3
5803,estado_1
5804,estado_1
5805,estado_1
5806,estado_3
5807,estado_1
5808,estado_1
5809,estado_1
5810,estado_1
5811,estado_1
5812,estado_3
5813,estado_1
5814,estado_3
5815,estado_1
5816,estado_1
5817,estado_1
5818,estado_3
5819,estado_1
5820,estado_1
5821,estado_1
5822,estado_1
5823,estado_3
5824,estado_1
5825,estado_1
5826,estado_1
5827,estado_1
5828,estado_1
5829,estado_1
5830,estado_1
5831,estado_1
5832,estado_1
5833,estado_3
5834,estado_1
5835,estado_3
5836,estado_1
5837,estado_3
5838,estado_3
5839,estado_1
5840,estado_1
5841,estado_3
5842,estado_1
5843,estado_1
5844,estado_1
5845,estado_3
5846,estado_1
5847,estado_3
5848,estado_3
5849,estado_1
5850,estado_1
5851,estado_1
5852,estado_1
5853,estado_1
5854,estado_1
5855,estado_1
5856,estado_1
5857,estado_1
5858,estado_1
5859,estado_3
5860,estado_3
5861,estado_1
5862,estado_3
5863,estado_1
5864,estado_3
5865,estado_1
5866,estado_1
5867,estado_3
5868,estado_1
5869,estado_3
5870,estado_3
5871,estado_1
5872,estado_1
5873,estado_1
5874,estado_3
5875,estado_1
5876,estado_3
5877,estado_1
5878,estado_3
5879,estado_1
5880,estado_3
5881,estado_1
5882,estado_1
5883,estado_3
5884,estado_1
5885,estado_1
5886,estado_3
5887,estado_1
5888,estado_1
5889,estado_1
5890,estado_1
5891,estado_1
5892,estado_1
5893,estado_1
5894,estado_1
5895,estado_3
5896,estado_1
5897,estado_1
5898,estado_1
5899,estado_1
5900,estado_1
5901,estado_1
5902,estado_1
5903,estado_1
5904,estado_1
5905,estado_3
5906,estado_1
5907,estado_1
5908,estado_1
5909,estado_1
5910,estado_1
5911,estado_1
5912,estado_1
5913,estado_1
5914,estado_1
5915,estado_1
5916,estado_3
5917,estado_1
5918,estado_1
5919,estado_3
5920,estado_1
5921,estado_1
5922,estado_3
5923,estado_1
5924,estado_1
5925,estado_1
5926,estado_1
5927,estado_1
5928,estado_1
5929,estado_3
5930,estado_1
5931,estado_1
5932,estado_3
5933,estado_1
5934,estado_1
5935,estado_1
5936,estado_1
5937,estado_3
5938,estado_1
5939,estado_1
5940,estado_1
5941,estado_3
5942,estado_1
5943,estado_1
5944,estado_1
5945,estado_1
5946,estado_3
5947,estado_1
5948,estado_1
5949,estado_3
5950,estado_1
5951,estado_3
5952,estado_1
5953,estado_1
5954,estado_1
5955,estado_1
5956,estado_3
5957,estado_1
5958,estado_1
5959,estado_3
5960,estado_1
5961,estado_1
5962,estado_1
5963,estado_1
5964,estado_1
5965,estado_3
5966,estado_1
5967,estado_3
5968,estado_3
5969,estado_3
5970,estado_1
5971,estado_1
5972,estado_3
5973,estado_1
5974,estado_1
5975,estado_3
5976,estado_3
5977,estado_1
5978,estado_1
5979,estado_3
5980,estado_1
5981,estado_1
5982,estado_1
5983,estado_3
5984,estado_1
5985,estado_1
5986,estado_1
5987,estado_1
5988,estado_3
5989,estado_1
5990,estado_1
5991,estado_1
5992,estado_1
5993,estado_1
5994,estado_1
5995,estado_1
5996,estado_1
5997,estado_1
5998,estado_3
5999,estado_1
6000,estado_3
6001,estado_1
6002,estado_1
6003,estado_1
6004,estado_1
6005,estado_1
6006,estado_1
6007,estado_1
6008,estado_1
6009,estado_1
6010,estado_3
6011,estado_1
6012,estado_1
6013,estado_1
6014,estado_1
6015,estado_1
6016,estado_1
6017,estado_1
6018,estado_1
6019,estado_1
6020,estado_1
6021,estado_1
6022,estado_1
6023,estado_3
6024,estado_1
6025,estado_1
6026,estado_1
6027,estado_1
6028,estado_1
6029,estado_1
6030,estado_1
6031,estado_1
6032,estado_3
6033,estado_1
6034,estado_1
6035,estado_1
6036,estado_3
6037,estado_1
6038,estado_1
6039,estado_1
6040,estado_1
6041,estado_3
6042,estado_1
6043,estado_1
6044,estado_3
6045,estado_1
6046,estado_1
6047,estado_1
6048,estado_3
6049,estado_1
6050,estado_1
6051,estado_1
6052,estado_1
6053,estado_1
6054,estado_3
6055,estado_1
6056,estado_1
6057,estado_1
6058,estado_3
6059,estado_1
6060,estado_3
6061,estado_1
6062,estado_1
6063,estado_1
6064,estado_1
6065,estado_1
6066,estado_1
6067,estado_3
6068,estado_1
6069,estado_1
6070,estado_1
6071,estado_1
6072,estado_1
6073,estado_3
6074,estado_1
6075,estado_1
6076,estado_1
6077,estado_1
6078,estado_1
6079,estado_1
6080,estado_1
6081,estado_1
6082,estado_1
6083,estado_1
6084,estado_1
6085,estado_1
6086,estado_1
6087,estado_1
6088,estado_3
6089,estado_3
6090,estado_1
6091,estado_3
6092,estado_1
6093,estado_1
6094,estado_3
6095,estado_1
6096,estado_1
6097,estado_3
6098,estado_1
6099,estado_1
6100,estado_1
6101,estado_1
6102,estado_1
6103,estado_1
6104,estado_1
6105,estado_1
6106,estado_1
6107,estado_1
6108,estado_1
6109,estado_3
6110,estado_1
6111,estado_1
6112,estado_3
6113,estado_1
6114,estado_1
6115,estado_1
6116,estado_1
6117,estado_1
6118,estado_3
6119,estado_1
6120,estado_1
6121,estado_1
6122,estado_3
6123,estado_1
6124,estado_3
6125,estado_3
6126,estado_3
6127,estado_1
6128,estado_1
6129,estado_1
6130,estado_3
6131,estado_1
6132,estado_1
6133,estado_1
6134,estado_3
6135,estado_1
6136,estado_3
6137,estado_1
6138,estado_1
6139,estado_1
6140,estado_1
6141,estado_3
6142,estado_1
6143,estado_1
6144,estado_1
6145,estado_1
6146,estado_1
6147,estado_1
6148,estado_1
6149,estado_3
6150,estado_1
6151,estado_1
6152,estado_1
6153,estado_3
6154,estado_3
6155,estado_1
6156,estado_1
6157,estado_1
6158,estado_1
6159,estado_1
6160,estado_1
6161,estado_1
6162,estado_1
6163,estado_1
6164,estado_1
6165,estado_3
6166,estado_1
6167,estado_3
6168,estado_1
6169,estado_3
6170,estado_1
6171,estado_1
6172,estado_1
6173,estado_1
6174,estado_1
6175,estado_3
6176,estado_1
6177,estado_3
6178,estado_1
6179,estado_1
6180,estado_1
6181,estado_3
6182,estado_3
6183,estado_3
6184,estado_1
6185,estado_1
6186,estado_3
6187,estado_1
6188,estado_3
6189,estado_1
6190,estado_1
6191,estado_3
6192,estado_3
6193,estado_1
6194,estado_1
6195,estado_1
6196,estado_1
6197,estado_3
6198,estado_1
6199,estado_3
6200,estado_1
6201,estado_3
6202,estado_1
6203,estado_3
6204,estado_1
6205,estado_1
6206,estado_3
6207,estado_3
6208,estado_3
6209,estado_3
6210,estado_3
6211,estado_3
6212,estado_3
6213,estado_3
6214,estado_1
6215,estado_3
6216,estado_1
6217,estado_1
6218,estado_1
6219,estado_3
6220,estado_1
6221,estado_1
6222,estado_1
6223,estado_3
6224,estado_1
6225,estado_1
6226,estado_3
6227,estado_1
6228,estado_1
6229,estado_1
6230,estado_1
6231,estado_3
6232,estado_3
6233,estado_3
6234,estado_1
6235,estado_1
6236,estado_1
6237,estado_1
6238,estado_1
6239,estado_1
6240,estado_1
6241,estado_3
6242,estado_3
6243,estado_1
6244,estado_1
6245,estado_1
6246,estado_3
6247,estado_1
6248,estado_3
6249,estado_1
6250,estado_1
6251,estado_3
6252,estado_1
6253,estado_1
6254,estado_1
6255,estado_3
6256,estado_1
6257,estado_1
6258,estado_1
6259,estado_3
6260,estado_1
6261,estado_1
6262,estado_3
6263,estado_1
6264,estado_1
6265,estado_1
6266,estado_1
6267,estado_1
6268,estado_1
6269,estado_1
6270,estado_1
6271,estado_1
6272,estado_1
6273,estado_1
6274,estado_1
6275,estado_3
6276,estado_3
6277,estado_3
6278,estado_1
6279,estado_1
6280,estado_1
6281,estado_1
6282,estado_3
6283,estado_1
6284,estado_1
6285,estado_3
6286,estado_1
6287,estado_1
6288,estado_1
6289,estado_1
6290,estado_1
6291,estado_3
6292,estado_1
6293,estado_1
6294,estado_1
6295,estado_1
6296,estado_1
6297,estado_1
6298,estado_1
6299,estado_1
6300,estado_3
6301,estado_1
6302,estado_1
6303,estado_1
6304,estado_1
6305,estado_1
6306,estado_1
6307,estado_3
6308,estado_1
6309,estado_1
6310,estado_1
6311,estado_1
6312,estado_1
6313,estado_1
6314,estado_1
6315,estado_3
6316,estado_1
6317,estado_1
6318,estado_3
6319,estado_1
6320,estado_1
6321,estado_1
6322,estado_1
6323,estado_3
6324,estado_1
6325,estado_1
6326,estado_1
6327,estado_1
6328,estado_1
6329,estado_3
6330,estado_1
6331,estado_3
6332,estado_1
6333,estado_1
6334,estado_3
6335,estado_3
6336,estado_1
6337,estado_1
6338,estado_1
6339,estado_3
6340,estado_1
6341,estado_1
6342,estado_3
6343,estado_1
6344,estado_1
6345,estado_1
6346,estado_1
6347,estado_1
6348,estado_1
6349,estado_3
6350,estado_3
6351,estado_1
6352,estado_3
6353,estado_1
6354,estado_3
6355,estado_1
6356,estado_1
6357,estado_1
6358,estado_1
6359,estado_1
6360,estado_1
6361,estado_3
6362,estado_3
6363,estado_1
6364,estado_1
6365,estado_3
6366,estado_3
6367,estado_1
6368,estado_3
6369,estado_3
6370,estado_1
6371,estado_1
6372,estado_1
6373,estado_1
6374,estado_1
6375,estado_3
6376,estado_3
6377,estado_1
6378,estado_1
6379,estado_1
6380,estado_1
6381,estado_1
6382,estado_3
6383,estado_1
6384,estado_3
6385,estado_3
6386,estado_3
6387,estado_1
6388,estado_3
6389,estado_3
6390,estado_1
6391,estado_1
6392,estado_3
6393,estado_3
6394,estado_3
6395,estado_3
6396,estado_3
6397,estado_3
6398,estado_1
6399,estado_3
6400,estado_3
6401,estado_3
6402,estado_1
6403,estado_3
6404,estado_3
6405,estado_1
6406,estado_1
6407,estado_1
6408,estado_1
6409,estado_1
6410,estado_1
6411,estado_3
6412,estado_3
6413,estado_3
6414,estado_1
6415,estado_1
6416,estado_1
6417,estado_1
6418,estado_1
6419,estado_1
6420,estado_3
6421,estado_3
6422,estado_1
6423,estado_1
6424,estado_1
6425,estado_1
6426,estado_1
6427,estado_1
6428,estado_3
6429,estado_1
6430,estado_1
6431,estado_1
6432,estado_3
6433,estado_1
6434,estado_3
6435,estado_1
6436,estado_3
6437,estado_1
6438,estado_1
6439,estado_1
6440,estado_1
6441,estado_3
6442,estado_3
6443,estado_1
6444,estado_3
6445,estado_1
6446,estado_1
6447,estado_1
6448,estado_1
6449,estado_3
6450,estado_1
6451,estado_1
6452,estado_3
6453,estado_3
6454,estado_3
6455,estado_3
6456,estado_1
6457,estado_3
6458,estado_3
6459,estado_3
6460,estado_3
6461,estado_3
6462,estado_1
6463,estado_1
6464,estado_3
6465,estado_3
6466,estado_1
6467,estado_1
6468,estado_1
6469,estado_1
6470,estado_1
6471,estado_3
6472,estado_3
6473,estado_1
6474,estado_3
6475,estado_1
6476,estado_1
6477,estado_3
6478,estado_1
6479,estado_3
6480,estado_1
6481,estado_1
6482,estado_3
6483,estado_1
6484,estado_1
6485,estado_1
6486,estado_1
